Date,Open,High,Low,Close,Adj Close,Volume
2010-02-16,63.97999954223633,65.12000274658203,63.779998779296875,64.91000366210938,41.47998809814453,1977000
2010-02-17,65.4800033569336,65.75,63.540000915527344,64.41000366210938,41.16046142578125,1679100
2010-02-18,63.290000915527344,63.33000183105469,61.459999084472656,62.0099983215332,39.626766204833984,3167400
2010-02-19,61.65999984741211,63.130001068115234,61.349998474121094,62.25,39.780147552490234,2159100
2010-02-22,62.61000061035156,63.560001373291016,62.52000045776367,63.02000045776367,40.272193908691406,1679400
2010-02-23,63.099998474121094,63.869998931884766,62.2400016784668,63.68000030517578,40.693973541259766,3269700
2010-02-24,63.90999984741211,64.5999984741211,62.7599983215332,63.349998474121094,40.48308563232422,3057100
2010-02-25,62.38999938964844,63.0099983215332,61.540000915527344,62.79999923706055,40.13161087036133,3694500
2010-02-26,62.4900016784668,64.5,61.18000030517578,63.56999969482422,40.62367630004883,3955800
2010-03-01,64.5199966430664,66.80000305175781,64.02999877929688,66.22000122070312,42.317134857177734,3104700
2010-03-02,67.0,67.25,66.2699966430664,66.87000274658203,42.73249435424805,2190100
2010-03-03,66.9800033569336,67.55000305175781,66.16000366210938,66.37000274658203,42.41299057006836,1960500
2010-03-04,66.56999969482422,66.7699966430664,65.29000091552734,65.88999938964844,42.106239318847656,1430300
2010-03-05,66.55000305175781,68.05999755859375,66.33000183105469,67.73999786376953,43.2884521484375,1815000
2010-03-08,68.08000183105469,69.94000244140625,67.55999755859375,68.98999786376953,44.087257385253906,2215700
2010-03-09,68.69999694824219,71.47000122070312,68.3499984741211,69.7699966430664,44.58570098876953,3054100
2010-03-10,69.93000030517578,71.88999938964844,69.05999755859375,70.95999908447266,45.346168518066406,2586700
2010-03-11,70.27999877929688,71.2300033569336,69.80999755859375,71.19000244140625,45.493141174316406,1938600
2010-03-12,71.79000091552734,72.44000244140625,70.69999694824219,71.47000122070312,45.67206954956055,1888700
2010-03-15,70.41999816894531,71.19000244140625,69.29000091552734,70.47000122070312,45.03303909301758,2047000
2010-03-16,70.95999908447266,73.80000305175781,70.27999877929688,73.62999725341797,47.052391052246094,3435000
2010-03-17,74.1500015258789,75.33000183105469,72.47000122070312,72.80999755859375,46.52838897705078,3254200
2010-03-18,72.5199966430664,72.77999877929688,71.70999908447266,72.01000213623047,46.017173767089844,1713200
2010-03-19,72.7300033569336,72.80000305175781,71.38999938964844,71.75,45.85099792480469,2490000
2010-03-22,70.9000015258789,76.88999938964844,70.26000213623047,76.54000091552734,48.91200256347656,4878700
2010-03-23,76.91000366210938,77.41000366210938,74.69000244140625,76.33000183105469,48.777801513671875,3299600
2010-03-24,75.8499984741211,77.25,75.30000305175781,75.80999755859375,48.44550323486328,3633000
2010-03-25,76.30999755859375,77.19000244140625,74.30000305175781,74.41000366210938,47.55084228515625,3156500
2010-03-26,75.0199966430664,77.94999694824219,74.80999755859375,76.62999725341797,48.969520568847656,3085700
2010-03-29,77.1500015258789,77.62999725341797,75.86000061035156,76.8499984741211,49.1100959777832,2360800
2010-03-30,76.87000274658203,77.93000030517578,76.11000061035156,77.25,49.36572265625,2786400
2010-03-31,76.5199966430664,76.94000244140625,75.38999938964844,75.83000183105469,48.4582633972168,2959100
2010-04-01,76.20999908447266,77.83999633789062,75.25,77.4000015258789,49.461578369140625,3374300
2010-04-05,77.80000305175781,82.3499984741211,77.79000091552734,82.27999877929688,52.580078125,3756800
2010-04-06,82.08000183105469,83.19999694824219,81.31999969482422,81.73999786376953,52.23501205444336,3300000
2010-04-07,81.2699966430664,83.1500015258789,80.68000030517578,81.66000366210938,52.18387985229492,2535700
2010-04-08,81.3499984741211,86.91000366210938,80.86000061035156,86.2300033569336,55.104286193847656,5253800
2010-04-09,86.66999816894531,87.41000366210938,84.55000305175781,87.16999816894531,55.70499038696289,3797000
2010-04-12,87.30000305175781,88.3499984741211,86.52999877929688,86.9000015258789,55.532440185546875,2865700
2010-04-13,87.05000305175781,88.68000030517578,86.58999633789062,88.04000091552734,56.26095199584961,2695300
2010-04-14,88.36000061035156,88.97000122070312,85.54000091552734,86.41000366210938,55.21931457519531,4438400
2010-04-15,85.4800033569336,87.41999816894531,84.80999755859375,86.01000213623047,54.96369552612305,3168300
2010-04-16,85.83999633789062,86.58000183105469,82.9000015258789,83.81999969482422,53.564186096191406,3162900
2010-04-19,83.5,85.5,80.80000305175781,82.91000366210938,52.98268508911133,3611400
2010-04-20,85.5,86.88999938964844,84.2300033569336,86.56999969482422,55.321556091308594,3399600
2010-04-21,87.11000061035156,87.19000244140625,84.26000213623047,85.93000030517578,54.91259002685547,2585300
2010-04-22,84.73999786376953,90.08000183105469,84.19999694824219,89.91999816894531,57.462337493896484,3898700
2010-04-23,89.80999755859375,92.63999938964844,89.0,89.5,57.19394302368164,3740700
2010-04-26,90.81999969482422,92.33000183105469,89.63999938964844,92.12000274658203,58.868194580078125,3659500
2010-04-27,91.62999725341797,91.81999969482422,87.88999938964844,88.4000015258789,56.49100875854492,3280400
2010-04-28,90.47000122070312,90.75,87.26000213623047,88.7699966430664,56.727439880371094,2232300
2010-04-29,89.91999816894531,93.4800033569336,89.62999725341797,93.1500015258789,59.526432037353516,3553200
2010-04-30,91.48999786376953,93.98999786376953,87.87000274658203,88.23999786376953,56.388763427734375,4283600
2010-05-03,89.3499984741211,92.0,88.0,91.87999725341797,58.714866638183594,3624600
2010-05-04,90.41000366210938,90.47000122070312,86.56999969482422,87.66999816894531,56.02448654174805,3986100
2010-05-05,85.9800033569336,88.97000122070312,83.80000305175781,85.56999969482422,54.682498931884766,3776900
2010-05-06,85.01000213623047,86.66999816894531,71.0,80.55000305175781,51.47453689575195,6139400
2010-05-07,82.45999908447266,83.47000122070312,75.9000015258789,76.9800033569336,49.19318389892578,7202800
2010-05-10,82.63999938964844,83.62000274658203,81.5999984741211,82.86000061035156,53.12326431274414,3115300
2010-05-11,81.22000122070312,86.11000061035156,80.70999908447266,84.27999877929688,54.033634185791016,3403800
2010-05-12,85.48999786376953,86.20999908447266,84.75,85.77999877929688,54.99531936645508,2110100
2010-05-13,85.43000030517578,87.83999633789062,84.52999877929688,84.72000122070312,54.31574249267578,1989700
2010-05-14,83.44000244140625,83.86000061035156,81.12000274658203,82.20999908447266,52.70652389526367,2191100
2010-05-17,81.75,83.19999694824219,78.6500015258789,81.36000061035156,52.16156005859375,2979200
2010-05-18,83.1500015258789,85.75,80.31999969482422,80.7699966430664,51.783302307128906,3681300
2010-05-19,79.81999969482422,82.81999969482422,78.16999816894531,80.41000366210938,51.5525016784668,3265600
2010-05-20,77.54000091552734,78.7699966430664,74.0,74.80000305175781,47.95580291748047,4921100
2010-05-21,73.08000183105469,79.18000030517578,72.52999877929688,78.68000030517578,50.443359375,4073500
2010-05-24,79.47000122070312,80.7300033569336,76.48999786376953,76.69999694824219,49.17395782470703,2405700
2010-05-25,73.72000122070312,79.97000122070312,72.77999877929688,79.56999969482422,51.01396942138672,4174900
2010-05-26,80.94999694824219,81.88999938964844,78.01000213623047,78.58000183105469,50.37925338745117,3925300
2010-05-27,81.27999877929688,84.62000274658203,80.37999725341797,84.48999786376953,54.16826248168945,3221400
2010-05-28,84.22000122070312,85.98999786376953,81.87999725341797,83.87999725341797,53.777191162109375,2879200
2010-06-01,82.58000183105469,84.87999725341797,81.41000366210938,81.52999877929688,52.27056884765625,2540900
2010-06-02,82.58000183105469,83.22000122070312,81.0,83.19000244140625,53.33482360839844,2404500
2010-06-03,83.5199966430664,85.0,82.37000274658203,84.16000366210938,53.956722259521484,1999000
2010-06-04,81.80999755859375,84.0999984741211,79.0,79.80999755859375,51.16783142089844,3096600
2010-06-07,80.6500015258789,81.0,75.37000274658203,75.5999984741211,48.46872329711914,2586600
2010-06-08,76.76000213623047,78.25,74.56999969482422,77.95999908447266,49.981773376464844,3709000
2010-06-09,78.9000015258789,80.55000305175781,76.44999694824219,77.13999938964844,49.4560432434082,4119800
2010-06-10,78.83999633789062,81.41999816894531,78.5199966430664,81.33999633789062,52.14875030517578,3020300
2010-06-11,80.05999755859375,82.8499984741211,79.66000366210938,82.83000183105469,53.10401153564453,1837300
2010-06-14,83.81999969482422,85.44000244140625,82.19999694824219,82.56999969482422,52.937313079833984,2948300
2010-06-15,83.0999984741211,85.2300033569336,82.5999984741211,84.9000015258789,54.43115234375,2834400
2010-06-16,84.02999877929688,86.8499984741211,84.02999877929688,85.55000305175781,54.847877502441406,2592500
2010-06-17,86.0,86.5199966430664,84.19999694824219,85.55000305175781,54.847877502441406,1975700
2010-06-18,85.52999877929688,86.30000305175781,84.55000305175781,85.02999877929688,54.514495849609375,2148100
2010-06-21,86.97000122070312,88.5,86.05000305175781,86.86000061035156,55.687744140625,2912500
2010-06-22,87.43000030517578,88.0,84.33000183105469,84.44999694824219,54.14262390136719,2168600
2010-06-23,84.8499984741211,86.56999969482422,83.62999725341797,85.7699966430664,54.988887786865234,1827100
2010-06-24,86.73999786376953,88.41999816894531,85.81999969482422,86.02999877929688,55.155609130859375,3908500
2010-06-25,86.30999755859375,89.12999725341797,85.41999816894531,89.04000091552734,57.08537673950195,4954400
2010-06-28,89.0999984741211,89.63999938964844,85.0,85.0999984741211,54.559349060058594,2803900
2010-06-29,82.73999786376953,83.0,78.13999938964844,78.55000305175781,50.36001205444336,5325300
2010-06-30,79.37000274658203,80.93000030517578,75.83000183105469,76.2699966430664,48.89826202392578,3424700
2010-07-01,77.0,77.83999633789062,73.29000091552734,76.12999725341797,48.80848693847656,3886500
2010-07-02,76.94000244140625,76.95999908447266,73.12000274658203,74.79000091552734,47.949405670166016,2525000
2010-07-06,76.19999694824219,77.4800033569336,74.02999877929688,74.95999908447266,48.058380126953125,2301300
2010-07-07,75.87999725341797,78.69999694824219,75.16999816894531,78.5,50.32795715332031,2754300
2010-07-08,79.33999633789062,80.0999984741211,76.91000366210938,78.8499984741211,50.552345275878906,2045100
2010-07-09,78.94999694824219,80.43000030517578,78.69999694824219,79.5999984741211,51.0331916809082,2636400
2010-07-12,79.31999969482422,80.0,76.5999984741211,77.80999755859375,49.885589599609375,2251600
2010-07-13,78.98999786376953,82.05000305175781,77.0,81.22000122070312,52.071807861328125,3203100
2010-07-14,81.37000274658203,83.3499984741211,80.55000305175781,83.2699966430664,53.3861198425293,3168600
2010-07-15,83.27999877929688,84.0,81.3499984741211,83.0199966430664,53.225826263427734,2589700
2010-07-16,83.0199966430664,83.2699966430664,79.19999694824219,79.56999969482422,51.01396942138672,2445800
2010-07-19,80.0,80.52999877929688,77.37000274658203,80.01000213623047,51.29605484008789,2146400
2010-07-20,78.05999755859375,83.33999633789062,78.0,83.25,53.37327194213867,2730400
2010-07-21,83.9800033569336,84.94999694824219,81.5199966430664,81.95999908447266,52.546241760253906,2970600
2010-07-22,83.58000183105469,86.0,83.20999908447266,85.4800033569336,54.80299758911133,2480800
2010-07-23,85.0,88.4800033569336,84.66999816894531,87.68000030517578,56.213462829589844,2187600
2010-07-26,87.54000091552734,89.16999816894531,86.25,88.63999938964844,56.828922271728516,1945800
2010-07-27,89.0999984741211,89.3499984741211,86.83999633789062,87.52999877929688,56.1173095703125,1911800
2010-07-28,87.44999694824219,89.19999694824219,86.72000122070312,87.87000274658203,56.33525466918945,2300100
2010-07-29,88.7300033569336,89.83000183105469,85.75,87.8499984741211,56.322444915771484,3530800
2010-07-30,84.5,87.69000244140625,83.26000213623047,87.68000030517578,56.213462829589844,5578500
2010-08-02,89.0,90.33000183105469,87.9800033569336,89.2300033569336,57.20718765258789,3340900
2010-08-03,88.76000213623047,91.6500015258789,87.70999908447266,91.5,58.66255569458008,2979900
2010-08-04,91.86000061035156,92.36000061035156,90.5,91.97000122070312,58.963844299316406,2241700
2010-08-05,91.13999938964844,92.44000244140625,89.73999786376953,90.30999755859375,57.89958953857422,2508800
2010-08-06,89.20999908447266,91.72000122070312,88.72000122070312,91.5199966430664,58.67534255981445,2178000
2010-08-09,92.0,93.9800033569336,90.91999816894531,93.76000213623047,60.1114616394043,2095600
2010-08-10,92.05999755859375,92.72000122070312,90.30000305175781,91.44000244140625,58.78081130981445,2546300
2010-08-11,88.5,89.58000183105469,87.0,87.19000244140625,56.04874038696289,2355800
2010-08-12,85.9800033569336,88.12000274658203,85.55000305175781,86.93000030517578,55.88161087036133,2226900
2010-08-13,86.76000213623047,88.23999786376953,86.69999694824219,87.26000213623047,56.0937385559082,1746400
2010-08-16,86.0999984741211,87.93000030517578,85.81999969482422,87.29000091552734,56.11302947998047,1687200
2010-08-17,88.38999938964844,91.20999908447266,88.04000091552734,89.55000305175781,57.56584930419922,2355500
2010-08-18,89.37000274658203,91.0,88.80999755859375,89.91999816894531,57.8036994934082,2289400
2010-08-19,89.4000015258789,89.6500015258789,86.02999877929688,86.52999877929688,55.624488830566406,2009900
2010-08-20,86.54000091552734,87.86000061035156,85.05000305175781,87.5999984741211,56.312286376953125,1922700
2010-08-23,88.58000183105469,88.73999786376953,86.02999877929688,86.08000183105469,55.3351936340332,1886200
2010-08-24,85.1500015258789,86.0999984741211,82.05000305175781,82.4000015258789,52.96955490112305,2959700
2010-08-25,81.66000366210938,84.61000061035156,80.5,84.30000305175781,54.190975189208984,2850700
2010-08-26,84.70999908447266,85.0999984741211,81.3499984741211,81.86000061035156,52.62242126464844,2380200
2010-08-27,82.76000213623047,85.11000061035156,80.5,84.33999633789062,54.2166633605957,2595100
2010-08-30,84.30999755859375,84.30999755859375,81.76000213623047,81.76000213623047,52.55814743041992,1532600
2010-08-31,81.37999725341797,83.12000274658203,80.0,80.61000061035156,51.81889724731445,4180800
2010-09-01,81.27999877929688,82.91999816894531,79.88999938964844,82.56999969482422,53.07884979248047,3247200
2010-09-02,82.75,84.86000061035156,82.19000244140625,84.66999816894531,54.428802490234375,1909500
2010-09-03,86.27999877929688,88.58000183105469,86.19999694824219,87.80999755859375,56.447303771972656,3212300
2010-09-07,87.12999725341797,87.94000244140625,86.27999877929688,86.66999816894531,55.71446228027344,1905700
2010-09-08,87.3499984741211,89.5,87.0999984741211,88.41999816894531,56.839439392089844,1625700
2010-09-09,89.83000183105469,90.58000183105469,88.45999908447266,88.83999633789062,57.109432220458984,2152700
2010-09-10,89.11000061035156,89.83999633789062,88.41999816894531,89.55000305175781,57.56584930419922,1409300
2010-09-13,91.0,91.33000183105469,90.2699966430664,90.87999725341797,58.42082977294922,1580800
2010-09-14,90.9800033569336,91.5,89.94999694824219,90.12999725341797,57.938682556152344,1472300
2010-09-15,89.80000305175781,90.75,89.37000274658203,90.27999877929688,58.03512191772461,1619200
2010-09-16,90.2699966430664,90.61000061035156,89.12000274658203,89.80999755859375,57.73296356201172,1192400
2010-09-17,90.4800033569336,92.2300033569336,90.01000213623047,91.91000366210938,59.08292770385742,4244900
2010-09-20,92.69999694824219,95.12999725341797,91.27999877929688,94.93000030517578,61.02427673339844,3151900
2010-09-21,95.0,95.87999725341797,92.0,92.7300033569336,59.610050201416016,3427300
2010-09-22,92.6500015258789,93.79000091552734,90.5999984741211,91.18000030517578,58.61366271972656,2761600
2010-09-23,90.27999877929688,91.0,86.05999755859375,87.05000305175781,55.95875930786133,4474200
2010-09-24,89.08999633789062,90.44000244140625,87.16999816894531,90.19999694824219,57.983673095703125,4416300
2010-09-27,89.48999786376953,89.5999984741211,87.0,87.12000274658203,56.00374221801758,3914200
2010-09-28,88.08000183105469,88.87000274658203,86.08000183105469,87.63999938964844,56.3380126953125,3144300
2010-09-29,87.05999755859375,87.54000091552734,85.72000122070312,86.4800033569336,55.59233474731445,2516900
2010-09-30,87.3499984741211,88.69000244140625,85.91000366210938,86.7699966430664,55.77877426147461,2619000
2010-10-01,87.5999984741211,87.94000244140625,85.80000305175781,87.08999633789062,55.98445510864258,2243800
2010-10-04,87.66000366210938,92.16000366210938,87.61000061035156,90.51000213623047,58.18297576904297,4713700
2010-10-05,91.94999694824219,93.19999694824219,91.0,92.70999908447266,59.59719467163086,2720100
2010-10-06,92.05000305175781,92.48999786376953,89.55999755859375,90.16999816894531,57.96438980102539,2667800
2010-10-07,90.7300033569336,91.0,88.55000305175781,89.2699966430664,57.38582992553711,1781700
2010-10-08,89.5,94.22000122070312,88.87999725341797,93.8499984741211,60.330047607421875,4291700
2010-10-11,95.33999633789062,102.75,95.05000305175781,101.77999877929688,65.4277114868164,9281500
2010-10-12,100.12999725341797,104.58000183105469,99.80999755859375,102.36000061035156,65.80055236816406,7210600
2010-10-13,101.69000244140625,103.86000061035156,100.0,102.19000244140625,65.69126892089844,5018600
2010-10-14,102.30000305175781,102.73999786376953,100.31999969482422,101.58999633789062,65.3055648803711,2820600
2010-10-15,102.5,103.12999725341797,100.30000305175781,101.94000244140625,65.53057098388672,2742700
2010-10-18,101.2300033569336,102.47000122070312,100.95999908447266,102.04000091552734,65.59484100341797,1548600
2010-10-19,100.4800033569336,100.63999938964844,97.30000305175781,97.88999938964844,62.92708206176758,2768600
2010-10-20,98.88999938964844,102.48999786376953,98.55000305175781,101.16000366210938,65.02913665771484,2777300
2010-10-21,103.0,107.36000061035156,101.69999694824219,103.23999786376953,66.36622619628906,4911100
2010-10-22,102.94000244140625,105.27999877929688,102.58999633789062,104.41999816894531,67.12479400634766,1948900
2010-10-25,104.25,106.19999694824219,103.25,103.3499984741211,66.43695068359375,1809300
2010-10-26,102.69999694824219,105.72000122070312,102.19999694824219,105.12000274658203,67.57478332519531,1830400
2010-10-27,104.61000061035156,104.88999938964844,102.7300033569336,104.54000091552734,67.2019271850586,1515800
2010-10-28,108.97000122070312,109.0,105.69000244140625,107.05000305175781,68.81543731689453,2346800
2010-10-29,106.4000015258789,108.45999908447266,106.01000213623047,107.16000366210938,68.88615417480469,1471500
2010-11-01,108.87000274658203,111.11000061035156,108.19000244140625,109.26000213623047,70.23612213134766,2399300
2010-11-02,111.7300033569336,113.95999908447266,108.83999633789062,112.56999969482422,72.36387634277344,6128200
2010-11-03,109.18000030517578,112.44999694824219,108.5,111.13999938964844,71.44464111328125,5311700
2010-11-04,110.0,113.58000183105469,108.2699966430664,112.5199966430664,72.33174133300781,5402900
2010-11-05,112.5199966430664,115.44000244140625,112.5199966430664,113.06999969482422,72.68531036376953,4887700
2010-11-08,112.97000122070312,116.93000030517578,112.12999725341797,116.54000091552734,74.91594696044922,5250300
2010-11-09,117.5,117.5,113.0,113.87000274658203,73.19957733154297,3142000
2010-11-10,114.13999938964844,115.19000244140625,112.05999755859375,114.25,73.44384002685547,2257300
2010-11-11,112.9800033569336,115.13999938964844,112.88999938964844,114.55999755859375,73.64314270019531,1696700
2010-11-12,114.06999969482422,114.30999755859375,110.12000274658203,111.0,71.3546371459961,2612300
2010-11-15,112.0,114.5999984741211,111.63999938964844,111.73999786376953,71.830322265625,2052500
2010-11-16,110.91999816894531,113.06999969482422,107.3499984741211,108.05999755859375,69.4646987915039,3172100
2010-11-17,108.33000183105469,109.19999694824219,105.2699966430664,105.5,67.81905364990234,3531200
2010-11-18,107.91000366210938,110.41000366210938,106.9000015258789,108.94999694824219,70.03685760498047,3167600
2010-11-19,101.33000183105469,103.69999694824219,101.25,102.98999786376953,71.4521484375,3846900
2010-11-22,103.2699966430664,105.95999908447266,102.20999908447266,105.20999908447266,72.99234008789062,2173100
2010-11-23,103.11000061035156,103.33999633789062,101.0,101.6500015258789,70.52247619628906,1833900
2010-11-24,103.41999816894531,104.48999786376953,102.37000274658203,103.16000366210938,71.5700912475586,1571000
2010-11-26,102.08000183105469,103.5,102.0,102.08999633789062,70.82772827148438,621200
2010-11-29,101.98999786376953,102.79000091552734,100.38999938964844,102.2300033569336,70.92488098144531,1755000
2010-11-30,101.05000305175781,103.5,100.9000015258789,101.0999984741211,70.14090728759766,2719400
2010-12-01,104.5,106.33999633789062,103.30000305175781,104.79000091552734,72.70094299316406,5110100
2010-12-02,105.05999755859375,106.12000274658203,101.70999908447266,103.47000122070312,71.78514099121094,4642700
2010-12-03,102.5,104.95999908447266,102.37000274658203,103.33999633789062,71.6949462890625,2441900
2010-12-06,102.93000030517578,103.58000183105469,102.45999908447266,102.95999908447266,71.43132781982422,1480900
2010-12-07,104.93000030517578,105.0,101.33000183105469,101.47000122070312,70.39759063720703,2139600
2010-12-08,101.79000091552734,102.27999877929688,100.47000122070312,101.44999694824219,70.38369750976562,2168900
2010-12-09,101.80999755859375,103.48999786376953,101.20999908447266,101.36000061035156,70.32125854492188,1715900
2010-12-10,101.97000122070312,101.97000122070312,100.2699966430664,101.0,70.07151794433594,1441400
2010-12-13,102.2699966430664,102.55999755859375,100.16000366210938,100.26000213623047,69.5581283569336,1582600
2010-12-14,100.27999877929688,101.68000030517578,99.20999908447266,99.5999984741211,69.10022735595703,1975700
2010-12-15,99.73999786376953,101.93000030517578,99.45999908447266,100.73999786376953,69.89110565185547,3583100
2010-12-16,103.37000274658203,107.0,103.0199966430664,105.58999633789062,73.25593566894531,3979500
2010-12-17,105.97000122070312,107.25,104.44999694824219,104.94999694824219,72.81192779541016,2408800
2010-12-20,106.0,107.0,105.19999694824219,105.7699966430664,73.3808364868164,2158200
2010-12-21,106.7300033569336,106.94999694824219,105.1500015258789,105.91000366210938,73.47795104980469,1621200
2010-12-22,106.22000122070312,106.25,103.62000274658203,104.0,72.1528549194336,1320600
2010-12-23,104.11000061035156,104.5999984741211,102.51000213623047,103.0,71.45905303955078,950300
2010-12-27,102.55999755859375,102.5999984741211,100.51000213623047,102.12000274658203,70.84854125976562,1049200
2010-12-28,102.45999908447266,102.94999694824219,100.98999786376953,101.69000244140625,70.55023193359375,718400
2010-12-29,102.20999908447266,103.12999725341797,101.62999725341797,102.61000061035156,71.1884994506836,1719900
2010-12-30,102.19000244140625,102.58000183105469,101.0199966430664,101.70999908447266,70.56407928466797,784100
2010-12-31,101.58000183105469,104.19999694824219,100.8499984741211,103.83999633789062,72.04183197021484,1390100
2011-01-03,106.25,109.08999633789062,106.08000183105469,108.98999786376953,75.61479949951172,3174100
2011-01-04,109.41000366210938,112.5,109.33999633789062,112.38999938964844,77.97362518310547,3656300
2011-01-05,111.55000305175781,114.69000244140625,111.55000305175781,113.83999633789062,78.97962188720703,2624900
2011-01-06,113.91999816894531,115.05000305175781,112.55000305175781,114.66999816894531,79.55545043945312,2051200
2011-01-07,115.66000366210938,119.33000183105469,115.37999725341797,118.7300033569336,82.3722152709961,3966000
2011-01-10,118.06999969482422,119.66999816894531,116.62999725341797,118.69999694824219,82.35137176513672,2180900
2011-01-11,119.75,119.9000015258789,116.33999633789062,117.08999633789062,81.23439025878906,2353900
2011-01-12,117.75,118.20999908447266,115.55000305175781,116.77999877929688,81.01932525634766,1969600
2011-01-13,118.41000366210938,119.18000030517578,116.3499984741211,116.72000122070312,80.97769927978516,2351000
2011-01-14,116.38999938964844,118.81999969482422,116.25,118.81999969482422,82.43463897705078,1679100
2011-01-18,120.5,121.73999786376953,118.2699966430664,118.86000061035156,82.46238708496094,1677000
2011-01-19,118.48999786376953,121.19000244140625,117.26000213623047,118.18000030517578,81.99061584472656,2457700
2011-01-20,117.54000091552734,118.08999633789062,114.0,116.23999786376953,80.64469909667969,1993300
2011-01-21,116.55999755859375,118.08000183105469,115.38999938964844,115.94999694824219,80.44349670410156,1538300
2011-01-24,116.12999725341797,116.86000061035156,114.5,115.37999725341797,80.04801177978516,1449100
2011-01-25,114.73999786376953,115.12000274658203,112.45999908447266,114.81999969482422,79.65949249267578,1826300
2011-01-26,115.69999694824219,119.23999786376953,114.8499984741211,118.66000366210938,82.32359313964844,2000800
2011-01-27,118.69999694824219,119.98999786376953,116.9000015258789,118.87000274658203,82.46929168701172,1681300
2011-01-28,119.44000244140625,120.75,114.4000015258789,114.51000213623047,79.44445037841797,2190000
2011-01-31,114.76000213623047,117.41999816894531,114.70999908447266,116.33000183105469,80.70711517333984,1794400
2011-02-01,117.0,119.5,115.5,119.18000030517578,82.68437957763672,2245500
2011-02-02,119.4800033569336,119.69999694824219,117.63999938964844,118.87000274658203,82.46929168701172,1414500
2011-02-03,119.05999755859375,121.0,117.87999725341797,119.4000015258789,82.83699798583984,2402600
2011-02-04,118.06999969482422,119.25,117.37999725341797,118.05999755859375,81.90737915039062,2198900
2011-02-07,116.80999755859375,119.25,115.55000305175781,118.01000213623047,81.87267303466797,2038400
2011-02-08,119.83999633789062,122.88999938964844,118.75,120.18000030517578,83.37816619873047,4494700
2011-02-09,119.55999755859375,122.41000366210938,118.62000274658203,121.52999877929688,84.31475830078125,2411400
2011-02-10,120.81999969482422,122.38999938964844,119.76000213623047,120.1500015258789,83.35734558105469,3207200
2011-02-11,119.51000213623047,129.3699951171875,118.5,129.10000610351562,89.56666564941406,5643900
2011-02-14,128.97999572753906,129.27999877929688,127.0199966430664,127.94999694824219,88.76881408691406,2078100
2011-02-15,127.52999877929688,129.5,127.0,128.1999969482422,88.94226837158203,1587100
